xpath_id,source,xml_version,level,xpath,raw_group_root,group_root,master_detail,default_column_name,default_data_type,default_data_length,sample_value,group_level
2557,DDI,1.0,4,/data/other/packet_capture_stat/pcap_process_lt_5s,/data/other/packet_capture_stat,/data/other/packet_capture_stat,M,packet_capture_stat_pcap_process_lt_5s,varchar,13,"135,478",3
4502,DDI,1.0,6,/data/other/cav_ddna_meta/https/trans_cnt/h02,/data/other/cav_ddna_meta/https/trans_cnt,/data/other/cav_ddna_meta/https/trans_cnt,M,https_trans_cnt_h02,int,,1099479,5
58,DS,1.0,5,/Data/Products/Product/Server/GUID,/Data/Products/Product/Server,/Data/Products/Product/Server,M,Server_GUID,varchar,81,73ED5F7A-6E3E-2CDE-7F5A-549CE7E09C2C,4
60,DS,1.0,6,/Data/Products/Product/Server/ManagerNodesSummary/@OfflineCount,/Data/Products/Product/Server/ManagerNodesSummary,/Data/Products/Product/Server/ManagerNodesSummary,M,ManagerNodesSummary_OfflineCount,int,,0,5
2561,DDI,1.0,4,/data/other/packet_capture_stat/pcap_save_too_late,/data/other/packet_capture_stat,/data/other/packet_capture_stat,M,packet_capture_stat_pcap_save_too_late,varchar,16,"1,534,159",3
4474,DDI,1.0,6,/data/other/cav_ddna_meta/http/trans_cnt/h22,/data/other/cav_ddna_meta/http/trans_cnt,/data/other/cav_ddna_meta/http/trans_cnt,M,http_trans_cnt_h22,int,,134146471,5
67,DS,1.0,7,/Data/Products/Product/Server/PLS/Module/@Version,/Data/Products/Product/Server/PLS/Module,/Data/Products/Product/Server/PLS/Module,D,Module_Version,varchar,62,1.5.272,6
2560,DDI,1.0,4,/data/other/packet_capture_stat/pcap_save_too_early,/data/other/packet_capture_stat,/data/other/packet_capture_stat,M,packet_capture_stat_pcap_save_too_early,varchar,11,"10,662",3
4483,DDI,1.0,6,/data/other/cav_ddna_meta/https/flow_cnt/h07,/data/other/cav_ddna_meta/https/flow_cnt,/data/other/cav_ddna_meta/https/flow_cnt,M,https_flow_cnt_h07,int,,6117747,5
70,DS,1.0,6,/Data/Products/Product/Server/SmartFeedbackGroup/SmartFeedback,/Data/Products/Product/Server/SmartFeedbackGroup,/Data/Products/Product/Server/SmartFeedbackGroup,M,SmartFeedbackGroup_SmartFeedback,varchar,53,false,5
2571,DDI,1.0,5,/data/other/va_status_stat_cav_hidden/record/count,/data/other/va_status_stat_cav_hidden/record,/data/other/va_status_stat_cav_hidden/record,D,va_status_stat_cav_hidden_record_count,int,,10113,4
4324,DDWI,2.2,4,/bif/Product/Stats/HTTPsTransCount,/bif/Product/Stats,/bif/Product/Stats,M,Stats_HTTPsTransCount,int,,11819,3
65,DS,1.0,7,/Data/Products/Product/Server/PLS/Module/@Enabled,/Data/Products/Product/Server/PLS/Module,/Data/Products/Product/Server/PLS/Module,D,Module_Enabled,varchar,53,false,6
2606,DDI,1.0,6,/data/product_setting/official_page/system_setting/network_interface/ssl_criteria,/data/product_setting/official_page/system_setting/network_interface,/data/product_setting/official_page/system_setting,M,network_interface_ssl_criteria,varchar,49,"1443,8080,443,8080,443,80803",5
71,DS,1.0,6,/Data/Products/Product/Server/SmartFeedbackGroup/SuspiciousProgramFeedback,/Data/Products/Product/Server/SmartFeedbackGroup,/Data/Products/Product/Server/SmartFeedbackGroup,M,SmartFeedbackGroup_SuspiciousProgramFeedback,varchar,53,false,5
2556,DDI,1.0,4,/data/other/packet_capture_stat/pcap_process_lt_4s,/data/other/packet_capture_stat,/data/other/packet_capture_stat,M,packet_capture_stat_pcap_process_lt_4s,varchar,13,"245,112",3
4453,DDI,1.0,6,/data/other/cav_ddna_meta/http/trans_cnt/h01,/data/other/cav_ddna_meta/http/trans_cnt,/data/other/cav_ddna_meta/http/trans_cnt,M,http_trans_cnt_h01,int,,134209819,5
72,DS,1.0,2,/Data/ProtocolVersion,/Data,/Data,M,Data_ProtocolVersion,int,,1,1
2565,DDI,1.0,5,/data/other/va_overall_roz_stat_cav_hidden/record/va_overall_roz,/data/other/va_overall_roz_stat_cav_hidden/record,/data/other/va_overall_roz_stat_cav_hidden/record,D,va_overall_roz_stat_cav_hidden_record_va_overall_roz,varchar,10,None,4
4510,DDI,1.0,6,/data/other/cav_ddna_meta/https/trans_cnt/h10,/data/other/cav_ddna_meta/https/trans_cnt,/data/other/cav_ddna_meta/https/trans_cnt,M,https_trans_cnt_h10,int,,10792394,5
66,DS,1.0,7,/Data/Products/Product/Server/PLS/Module/@ID,/Data/Products/Product/Server/PLS/Module,/Data/Products/Product/Server/PLS/Module,D,Module_ID,varchar,79,com.trendmicro.ds.antimalwareemailalertplugin,6
68,DS,1.0,5,/Data/Products/Product/Server/ProductLanguage,/Data/Products/Product/Server,/Data/Products/Product/Server,M,Server_ProductLanguage,varchar,53,en_US,4
2569,DDI,1.0,5,/data/other/va_status_stat_cav/record/count,/data/other/va_status_stat_cav/record,/data/other/va_status_stat_cav/record,D,va_status_stat_cav_record_count,int,,11037,4
4482,DDI,1.0,6,/data/other/cav_ddna_meta/https/flow_cnt/h06,/data/other/cav_ddna_meta/https/flow_cnt,/data/other/cav_ddna_meta/https/flow_cnt,M,https_flow_cnt_h06,int,,3426811,5
75,TMCM,1.0,6,/pr/products/product/ACs/AC/@Key,/pr/products/product/ACs/AC,/pr/products/product/ACs/AC,D,AC_Key,varchar,56,TM-GR6S-945CR-4FFXD-VT3VB-H55LU-QU9VF,5
2568,DDI,1.0,3,/data/other/va_sample_analyzed,/data/other,/data/other,M,other_va_sample_analyzed,int,,12530,2
4491,DDI,1.0,6,/data/other/cav_ddna_meta/https/flow_cnt/h15,/data/other/cav_ddna_meta/https/flow_cnt,/data/other/cav_ddna_meta/https/flow_cnt,M,https_flow_cnt_h15,int,,2029092,5
78,TMCM,1.0,6,/pr/products/product/endpoint/item/@count,/pr/products/product/endpoint/item,/pr/products/product/endpoint,D,item_count,int,,19809,5
2579,DDI,1.0,5,/data/product_setting/official_page/ad_accounts/admin,/data/product_setting/official_page/ad_accounts,/data/product_setting/official_page/ad_accounts,M,ad_accounts_admin,int,,13,4
4332,DDWI,2.2,3,/bif/Product/TrafficMatrix,/bif/Product,/bif,M,Product_TrafficMatrix,varchar,1750,"{""1557312250"": {""usg_cpu"": ""15.2"", ""transaction_filetype_n"": {""ICO"": {""COUNT"": 4, ""COUNT_IN_GZIP"": 1, ""AVG_SIZE"": 3243, ""SIZE"": 12972}, ""TEXT"": {""COUNT"": 50, ""COUNT_IN_GZIP"": 6, ""AVG_SIZE"": 1440, ""SIZE"": 72041}, ""JPG"": {""COUNT"": 2, ""COUNT_IN_GZIP"": 0, ""AVG_SIZE"": 17381, ""SIZE"": 34762}, ""JS"": {""COUNT"": 60, ""COUNT_IN_GZIP"": 51, ""AVG_SIZE"": 25907, ""SIZE"": 1554438}, ""GIF"": {""COUNT"": 10, ""COUNT_IN_GZIP"": 1, ""AVG_SIZE"": 44, ""SIZE"": 449}, ""HTML"": {""COUNT"": 55, ""COUNT_IN_GZIP"": 26, ""AVG_SIZE"": 21817, ""SIZE"": 1199963}, ""EMPTY"": {""COUNT"": 1, ""COUNT_IN_GZIP"": 1, ""AVG_SIZE"": 20, ""SIZE"": 20}, ""PNG"": {""COUNT"": 8, ""COUNT_IN_GZIP"": 0, ""AVG_SIZE"": 10003, ""SIZE"": 80027}, ""UNKNOWN"": {""COUNT"": 7, ""COUNT_IN_GZIP"": 1, ""AVG_SIZE"": 13597, ""SIZE"": 95182}, ""GZIP"": {""COUNT"": 25, ""COUNT_IN_GZIP"": 0, ""AVG_SIZE"": 4550, ""SIZE"": 113764}, ""ASCII"": {""COUNT"": 17, ""COUNT_IN_GZIP"": 1, ""AVG_SIZE"": 1846, ""SIZE"": 31396}, ""CSS"": {""COUNT"": 16, ""COUNT_IN_GZIP"": 13, ""AVG_SIZE"": 38260, ""SIZE"": 612163}}, ""net_http2_d_conn"": ""0"", """,2
73,TMCM,1.0,2,/pr/@version,/pr,/pr,M,pr_version,numeric,"2,1",1.0,1
2614,DDI,1.0,5,/data/product_setting/official_page/virtual_analyzer/cloud_mac_sandbox_enabled,/data/product_setting/official_page/virtual_analyzer,/data/product_setting/official_page/virtual_analyzer,M,virtual_analyzer_cloud_mac_sandbox_enabled,int,,1,4
79,TMCM,1.0,6,/pr/products/product/endpoint/item/@status,/pr/products/product/endpoint/item,/pr/products/product/endpoint,D,item_status,int,,100,5
2564,DDI,1.0,5,/data/other/va_overall_roz_stat_cav_hidden/record/count,/data/other/va_overall_roz_stat_cav_hidden/record,/data/other/va_overall_roz_stat_cav_hidden/record,D,va_overall_roz_stat_cav_hidden_record_count,int,,11597,4
4461,DDI,1.0,6,/data/other/cav_ddna_meta/http/trans_cnt/h09,/data/other/cav_ddna_meta/http/trans_cnt,/data/other/cav_ddna_meta/http/trans_cnt,M,http_trans_cnt_h09,int,,133959193,5
80,TMCM,1.0,4,/pr/products/product/guid,/pr/products/product,/pr/products/product,D,product_guid,varchar,54,005056895665-5423E8DC-04AF-CA61-16EE,3
2573,DDI,1.0,3,/data/product_info/db_version,/data/product_info,/data/product_info,M,product_info_db_version,int,,60000,2
4518,DDI,1.0,6,/data/other/cav_ddna_meta/https/trans_cnt/h18,/data/other/cav_ddna_meta/https/trans_cnt,/data/other/cav_ddna_meta/https/trans_cnt,M,https_trans_cnt_h18,int,,1237829,5
74,TMCM,1.0,2,/pr/LastUpdateTime,/pr,/pr,M,pr_LastUpdateTime,datetime,,2015-01-09T08:00:00.010,1
76,TMCM,1.0,4,/pr/products/product/build,/pr/products/product,/pr/products/product,D,product_build,varchar,17,1171.x86_64,3
2577,DDI,1.0,5,/data/product_setting/official_page/ad_accounts/ad_group,/data/product_setting/official_page/ad_accounts,/data/product_setting/official_page/ad_accounts,M,ad_accounts_ad_group,int,,0,4
4490,DDI,1.0,6,/data/other/cav_ddna_meta/https/flow_cnt/h14,/data/other/cav_ddna_meta/https/flow_cnt,/data/other/cav_ddna_meta/https/flow_cnt,M,https_flow_cnt_h14,int,,2274995,5
83,TMEE,1.0,2,/Data/AC,/Data,/Data,M,Data_AC,varchar,71,APWVDDEUSKWMS8KJ39QJYDZF4HB5WSM,1
2576,DDI,1.0,4,/data/product_info/pattern_version/trendx,/data/product_info/pattern_version,/data/product_info/pattern_version,M,pattern_version_trendx,varchar,14,1.112.00,3
4499,DDI,1.0,6,/data/other/cav_ddna_meta/https/flow_cnt/h23,/data/other/cav_ddna_meta/https/flow_cnt,/data/other/cav_ddna_meta/https/flow_cnt,M,https_flow_cnt_h23,int,,163353,5
86,TMEE,1.0,3,/Data/InstalledDeviceCount/FileEncryptionCount,/Data/InstalledDeviceCount,/Data,M,InstalledDeviceCount_FileEncryptionCount,int,,1409,2
2587,DDI,1.0,6,/data/product_setting/official_page/integrated_product/cm/protocol_cm,/data/product_setting/official_page/integrated_product/cm,/data/product_setting/official_page/integrated_product,M,cm_protocol_cm,varchar,10,https,5
4340,DDI,1.0,6,/data/other/cav_ddna_meta/file_transfer/flow_cnt/h08,/data/other/cav_ddna_meta/file_transfer/flow_cnt,/data/other/cav_ddna_meta/file_transfer/flow_cnt,M,flow_cnt_h08,int,,25477,5
81,TMCM,1.0,4,/pr/products/product/type,/pr/products/product,/pr/products/product,D,product_type,int,,31002,3
2622,DDI,1.0,6,/data/product_setting/rdqa_page/luwak_agent/server/ca_imported,/data/product_setting/rdqa_page/luwak_agent/server,/data/product_setting/rdqa_page/luwak_agent/server,D,server_ca_imported,int,,0,5
87,TMEE,1.0,3,/Data/InstalledDeviceCount/FileVaultMgrCount,/Data/InstalledDeviceCount,/Data,M,InstalledDeviceCount_FileVaultMgrCount,int,,77,2
2572,DDI,1.0,5,/data/other/va_status_stat_cav_hidden/record/va_status,/data/other/va_status_stat_cav_hidden/record,/data/other/va_status_stat_cav_hidden/record,D,va_status_stat_cav_hidden_record_va_status,varchar,10,None,4
4469,DDI,1.0,6,/data/other/cav_ddna_meta/http/trans_cnt/h17,/data/other/cav_ddna_meta/http/trans_cnt,/data/other/cav_ddna_meta/http/trans_cnt,M,http_trans_cnt_h17,int,,134202883,5
88,TMEE,1.0,3,/Data/InstalledDeviceCount/FullDiskEncryptionCount,/Data/InstalledDeviceCount,/Data,M,InstalledDeviceCount_FullDiskEncryptionCount,int,,1659,2
2581,DDI,1.0,6,/data/product_setting/official_page/ad_accounts/viewer/count,/data/product_setting/official_page/ad_accounts/viewer,/data/product_setting/official_page/ad_accounts,M,ad_accounts_viewer_count,int,,0,5
4526,DDI,1.0,6,/data/other/cav_ddna_meta/kerberos/flow_cnt/h02,/data/other/cav_ddna_meta/kerberos/flow_cnt,/data/other/cav_ddna_meta/kerberos/flow_cnt,M,kerberos_flow_cnt_h02,int,,105091,5
82,TMCM,1.0,4,/pr/products/product/version,/pr/products/product,/pr/products/product,D,product_version,varchar,15,1.0.0.1395,3
84,TMEE,1.0,2,/Data/CreatedUserCount,/Data,/Data,M,Data_CreatedUserCount,int,,13742,1
2585,DDI,1.0,6,/data/product_setting/official_page/integrated_product/ad_setting/encryption,/data/product_setting/official_page/integrated_product/ad_setting,/data/product_setting/official_page/integrated_product,M,ad_setting_encryption,int,,1,5
4498,DDI,1.0,6,/data/other/cav_ddna_meta/https/flow_cnt/h22,/data/other/cav_ddna_meta/https/flow_cnt,/data/other/cav_ddna_meta/https/flow_cnt,M,https_flow_cnt_h22,int,,112052,5
91,TMEE,1.0,2,/Data/LastUpdateTimeUTC,/Data,/Data,M,Data_LastUpdateTimeUTC,varchar,45,2015-01-20 18:07:54Z,1
2584,DDI,1.0,6,/data/product_setting/official_page/integrated_product/ad_setting/enabled,/data/product_setting/official_page/integrated_product/ad_setting,/data/product_setting/official_page/integrated_product,M,ad_setting_enabled,int,,0,5
4507,DDI,1.0,6,/data/other/cav_ddna_meta/https/trans_cnt/h07,/data/other/cav_ddna_meta/https/trans_cnt,/data/other/cav_ddna_meta/https/trans_cnt,M,https_trans_cnt_h07,int,,10893076,5
94,TMEE,1.0,2,/Data/ProtocolVersion,/Data,/Data,M,Data_ProtocolVersion,numeric,"2,1",1.0,1
2595,DDI,1.0,6,/data/product_setting/official_page/integrated_product/threat_intelligence_sharing/url_deny_list,/data/product_setting/official_page/integrated_product/threat_intelligence_sharing,/data/product_setting/official_page/integrated_product,M,threat_intelligence_sharing_url_deny_list,int,,0,5
4348,DDI,1.0,6,/data/other/cav_ddna_meta/file_transfer/flow_cnt/h16,/data/other/cav_ddna_meta/file_transfer/flow_cnt,/data/other/cav_ddna_meta/file_transfer/flow_cnt,M,flow_cnt_h16,int,,16356,5
89,TMEE,1.0,3,/Data/InstalledDeviceCount/KeyArmorCount,/Data/InstalledDeviceCount,/Data,M,InstalledDeviceCount_KeyArmorCount,int,,0,2
2630,DDI,1.0,5,/data/product_setting/rdqa_page/packet_capture/max_pcap_size,/data/product_setting/rdqa_page/packet_capture,/data/product_setting/rdqa_page/packet_capture,M,packet_capture_max_pcap_size,int,,1024000,4
95,TMEE,1.0,2,/Data/PS_GUID,/Data,/Data,M,Data_PS_GUID,varchar,81,46F988A0-0142-4F3D-BC46-0C596485D966,1
2580,DDI,1.0,5,/data/product_setting/official_page/ad_accounts/derived_user,/data/product_setting/official_page/ad_accounts,/data/product_setting/official_page/ad_accounts,M,ad_accounts_derived_user,int,,8,4
4477,DDI,1.0,6,/data/other/cav_ddna_meta/https/flow_cnt/h01,/data/other/cav_ddna_meta/https/flow_cnt,/data/other/cav_ddna_meta/https/flow_cnt,M,https_flow_cnt_h01,int,,210495,5
96,OSCE,2.0,2,/Data/LastUpdateTimeUTC,/Data,/Data,M,Data_LastUpdateTimeUTC,datetime,,2015-01-21 05:19:48,1
2589,DDI,1.0,6,/data/product_setting/official_page/integrated_product/threat_intelligence_sharing/sharing_enable,/data/product_setting/official_page/integrated_product/threat_intelligence_sharing,/data/product_setting/official_page/integrated_product,M,threat_intelligence_sharing_sharing_enable,int,,1,5
4534,DDI,1.0,6,/data/other/cav_ddna_meta/kerberos/flow_cnt/h10,/data/other/cav_ddna_meta/kerberos/flow_cnt,/data/other/cav_ddna_meta/kerberos/flow_cnt,M,kerberos_flow_cnt_h10,int,,307607,5
90,TMEE,1.0,3,/Data/InstalledDeviceCount/TotalCount,/Data/InstalledDeviceCount,/Data,M,InstalledDeviceCount_TotalCount,int,,1211,2
92,TMEE,1.0,2,/Data/ProductId,/Data,/Data,M,Data_ProductId,varchar,21,EI-EYWW-M,1
2593,DDI,1.0,6,/data/product_setting/official_page/integrated_product/threat_intelligence_sharing/url_cm,/data/product_setting/official_page/integrated_product/threat_intelligence_sharing,/data/product_setting/official_page/integrated_product,M,threat_intelligence_sharing_url_cm,int,,0,5
4506,DDI,1.0,6,/data/other/cav_ddna_meta/https/trans_cnt/h06,/data/other/cav_ddna_meta/https/trans_cnt,/data/other/cav_ddna_meta/https/trans_cnt,M,https_trans_cnt_h06,int,,4928866,5
99,OSCE,2.0,7,/Data/Products/Product/EndPoint/AgentGlobalSettingInClient/Item/@desktop_on,/Data/Products/Product/EndPoint/AgentGlobalSettingInClient/Item,/Data/Products/Product/EndPoint/AgentGlobalSettingInClient/Item,D,Item_desktop_on,int,,2,6
2592,DDI,1.0,6,/data/product_setting/official_page/integrated_product/threat_intelligence_sharing/url_atse_detected_http_download,/data/product_setting/official_page/integrated_product/threat_intelligence_sharing,/data/product_setting/official_page/integrated_product,M,threat_intelligence_sharing_url_atse_detected_http_download,int,,1,5
4515,DDI,1.0,6,/data/other/cav_ddna_meta/https/trans_cnt/h15,/data/other/cav_ddna_meta/https/trans_cnt,/data/other/cav_ddna_meta/https/trans_cnt,M,https_trans_cnt_h15,int,,1024498,5
102,OSCE,2.0,7,/Data/Products/Product/EndPoint/AgentGlobalSettingInClient/Item/@server_on,/Data/Products/Product/EndPoint/AgentGlobalSettingInClient/Item,/Data/Products/Product/EndPoint/AgentGlobalSettingInClient/Item,D,Item_server_on,int,,0,6
2603,DDI,1.0,5,/data/product_setting/official_page/smtp/enable,/data/product_setting/official_page/smtp,/data/product_setting/official_page/smtp,M,smtp_enable,int,,1,4
4356,DDI,1.0,6,/data/other/cav_ddna_meta/file_transfer/flow_cnt/h24,/data/other/cav_ddna_meta/file_transfer/flow_cnt,/data/other/cav_ddna_meta/file_transfer/flow_cnt,M,flow_cnt_h24,int,,16771,5
97,OSCE,2.0,2,/Data/OSCE_Feedback_version,/Data,/Data,M,Data_OSCE_Feedback_version,numeric,"2,1",2.0,1
2638,DDI,1.0,5,/data/product_setting/rdqa_page/threat_intelligence_sharing/schedule_type,/data/product_setting/rdqa_page/threat_intelligence_sharing,/data/product_setting/rdqa_page/threat_intelligence_sharing,M,threat_intelligence_sharing_schedule_type,int,,0,4
103,OSCE,2.0,7,/Data/Products/Product/EndPoint/BehaviourMonitor/BM/@AEGIS_TD,/Data/Products/Product/EndPoint/BehaviourMonitor/BM,/Data/Products/Product/EndPoint/BehaviourMonitor/BM,M,BM_AEGIS_TD,int,,10532,6
2588,DDI,1.0,6,/data/product_setting/official_page/integrated_product/threat_intelligence_sharing/risk_level,/data/product_setting/official_page/integrated_product/threat_intelligence_sharing,/data/product_setting/official_page/integrated_product,M,threat_intelligence_sharing_risk_level,int,,2,5
4485,DDI,1.0,6,/data/other/cav_ddna_meta/https/flow_cnt/h09,/data/other/cav_ddna_meta/https/flow_cnt,/data/other/cav_ddna_meta/https/flow_cnt,M,https_flow_cnt_h09,int,,1079456,5
104,OSCE,2.0,7,/Data/Products/Product/EndPoint/BehaviourMonitor/BM/@AEGIS_TD_AGGRESSIVE,/Data/Products/Product/EndPoint/BehaviourMonitor/BM,/Data/Products/Product/EndPoint/BehaviourMonitor/BM,M,BM_AEGIS_TD_AGGRESSIVE,int,,13390,6
2597,DDI,1.0,6,/data/product_setting/official_page/integrated_product/threat_intelligence_sharing/url_so,/data/product_setting/official_page/integrated_product/threat_intelligence_sharing,/data/product_setting/official_page/integrated_product,M,threat_intelligence_sharing_url_so,int,,0,5
4542,DDI,1.0,6,/data/other/cav_ddna_meta/kerberos/flow_cnt/h18,/data/other/cav_ddna_meta/kerberos/flow_cnt,/data/other/cav_ddna_meta/kerberos/flow_cnt,M,kerberos_flow_cnt_h18,int,,211370,5
98,OSCE,2.0,7,/Data/Products/Product/EndPoint/AgentGlobalSettingInClient/Item/@desktop_off,/Data/Products/Product/EndPoint/AgentGlobalSettingInClient/Item,/Data/Products/Product/EndPoint/AgentGlobalSettingInClient/Item,D,Item_desktop_off,int,,0,6
100,OSCE,2.0,7,/Data/Products/Product/EndPoint/AgentGlobalSettingInClient/Item/@Name,/Data/Products/Product/EndPoint/AgentGlobalSettingInClient/Item,/Data/Products/Product/EndPoint/AgentGlobalSettingInClient/Item,D,Item_Name,varchar,32,MeerkatDesktop,6
2601,DDI,1.0,5,/data/product_setting/official_page/smtp/auth_enable,/data/product_setting/official_page/smtp,/data/product_setting/official_page/smtp,M,smtp_auth_enable,int,,1,4
4514,DDI,1.0,6,/data/other/cav_ddna_meta/https/trans_cnt/h14,/data/other/cav_ddna_meta/https/trans_cnt,/data/other/cav_ddna_meta/https/trans_cnt,M,https_trans_cnt_h14,int,,1100803,5
107,OSCE,2.0,7,/Data/Products/Product/EndPoint/BehaviourMonitor/BM_Event_Monitor/@enable,/Data/Products/Product/EndPoint/BehaviourMonitor/BM_Event_Monitor,/Data/Products/Product/EndPoint/BehaviourMonitor/BM_Event_Monitor,M,BM_Event_Monitor_enable,int,,11640,6
2600,DDI,1.0,5,/data/product_setting/official_page/packet_capture/rule_count,/data/product_setting/official_page/packet_capture,/data/product_setting/official_page/packet_capture,M,packet_capture_rule_count,int,,10,4
4523,DDI,1.0,6,/data/other/cav_ddna_meta/https/trans_cnt/h23,/data/other/cav_ddna_meta/https/trans_cnt,/data/other/cav_ddna_meta/https/trans_cnt,M,https_trans_cnt_h23,int,,1005115,5
110,OSCE,2.0,7,/Data/Products/Product/EndPoint/ClientOS/Item/@count,/Data/Products/Product/EndPoint/ClientOS/Item,/Data/Products/Product/EndPoint/ClientOS/Item,D,Item_count,int,,18338,6
2611,DDI,1.0,7,/data/product_setting/official_page/system_setting/security_standard_compliance/tls_version/version,/data/product_setting/official_page/system_setting/security_standard_compliance/tls_version,/data/product_setting/official_page/system_setting,M,tls_version_version,int,,2,6
4364,DDI,1.0,6,/data/other/cav_ddna_meta/file_transfer/trans_cnt/h08,/data/other/cav_ddna_meta/file_transfer/trans_cnt,/data/other/cav_ddna_meta/file_transfer/trans_cnt,M,trans_cnt_h08,int,,14177,5
105,OSCE,2.0,7,/Data/Products/Product/EndPoint/BehaviourMonitor/BM/@disable,/Data/Products/Product/EndPoint/BehaviourMonitor/BM,/Data/Products/Product/EndPoint/BehaviourMonitor/BM,M,BM_disable,int,,19769,6
2646,IMSS,1.0,4,/pr/product/Configuration/DDANCount,/pr/product/Configuration,/pr/product/Configuration,M,Configuration_DDANCount,int,,1,3
111,OSCE,2.0,7,/Data/Products/Product/EndPoint/ClientOS/Item/@EmbeddedPlatform,/Data/Products/Product/EndPoint/ClientOS/Item,/Data/Products/Product/EndPoint/ClientOS/Item,D,Item_EmbeddedPlatform,int,,0,6
2596,DDI,1.0,6,/data/product_setting/official_page/integrated_product/threat_intelligence_sharing/url_http_download,/data/product_setting/official_page/integrated_product/threat_intelligence_sharing,/data/product_setting/official_page/integrated_product,M,threat_intelligence_sharing_url_http_download,int,,1,5
4493,DDI,1.0,6,/data/other/cav_ddna_meta/https/flow_cnt/h17,/data/other/cav_ddna_meta/https/flow_cnt,/data/other/cav_ddna_meta/https/flow_cnt,M,https_flow_cnt_h17,int,,1243409,5
