ID,source,xml_version,xpath,create_date,latest_feedback_date,file_count
6929,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/Internal/SecurityLevel/low/@desktop,2020-04-20T00:00:00.0000000,,
102,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/Internal/AssessmentMode/@enable,2014-09-18T00:00:00.0000000,,
6772,OSCE,2.0,/Data/Products/Product/EndPoint/ScanMode/Item/@server_off,2020-04-10T00:00:00.0000000,,
125,OSCE,2.0,/Data/Products/Product/Server/AgentGlobalSetting/MeerkatDesktop,2014-09-18T00:00:00.0000000,,
6793,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/External/Item/@desktop_on,2020-04-10T00:00:00.0000000,,
124,OSCE,2.0,/Data/Products/Product/Server/AgentGlobalSetting/DeferScanOnFileOperation,2014-09-18T00:00:00.0000000,,
6769,OSCE,2.0,/Data/Products/Product/Server/BT_SuspiciousObjectList/BT_AUTO_NOTIFY/@desktop_off,2020-04-10T00:00:00.0000000,,
106,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/Internal/HTTPS_URL/@enable,2014-09-18T00:00:00.0000000,,
6774,OSCE,2.0,/Data/Products/Product/EndPoint/ScanMode/Item/@desktop_off,2020-04-10T00:00:00.0000000,,
127,OSCE,2.0,/Data/Products/Product/Server/DatabaseMode,2014-09-18T00:00:00.0000000,,
6770,OSCE,2.0,/Data/Products/Product/EndPoint/ScanMode/Item/@Name,2020-04-10T00:00:00.0000000,,
107,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/Internal/ScanCommonHTTPport/@disable,2014-09-18T00:00:00.0000000,,
6781,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/Internal/Item/@server_off,2020-04-10T00:00:00.0000000,,
94,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/External/SecurityLevel/@high,2014-09-18T00:00:00.0000000,,
6764,OSCE,2.0,/Data/Products/Product/Server/BT_SuspiciousObjectList/BT_USE_FILE/@desktop_on,2020-04-10T00:00:00.0000000,,
117,OSCE,2.0,/Data/Products/Product/Server/ACs/AC/@ExpiredDays,2014-09-18T00:00:00.0000000,,
6779,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/Internal/Item/@Name,2020-04-10T00:00:00.0000000,,
116,OSCE,2.0,/Data/Products/Product/Server/ACs/AC/@AP_Name,2014-09-18T00:00:00.0000000,,
6761,OSCE,2.0,/Data/Products/Product/Server/BT_SuspiciousObjectList/BT_USE_DNS/@desktop_off,2020-04-10T00:00:00.0000000,,
98,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/External/SendQuerySmartProtectionServer/@enable,2014-09-18T00:00:00.0000000,,
6766,OSCE,2.0,/Data/Products/Product/Server/BT_SuspiciousObjectList/BT_AUTO_NOTIFY/@server_on,2020-04-10T00:00:00.0000000,,
119,OSCE,2.0,/Data/Products/Product/Server/ACs/AC/@Language,2014-09-18T00:00:00.0000000,,
6762,OSCE,2.0,/Data/Products/Product/Server/BT_SuspiciousObjectList/BT_USE_FILE/@server_on,2020-04-10T00:00:00.0000000,,
99,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/External/WR/@disable,2014-09-18T00:00:00.0000000,,
6773,OSCE,2.0,/Data/Products/Product/EndPoint/ScanMode/Item/@desktop_on,2020-04-10T00:00:00.0000000,,
86,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/External/AssessmentMode/@disable,2014-09-18T00:00:00.0000000,,
6756,OSCE,2.0,/Data/Products/Product/Server/BT_SuspiciousObjectList/BT_USE_IP/@desktop_on,2020-04-10T00:00:00.0000000,,
109,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/Internal/SecurityLevel/@high,2014-09-18T00:00:00.0000000,,
6771,OSCE,2.0,/Data/Products/Product/EndPoint/ScanMode/Item/@server_on,2020-04-10T00:00:00.0000000,,
108,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/Internal/ScanCommonHTTPport/@enable,2014-09-18T00:00:00.0000000,,
6753,OSCE,2.0,/Data/Products/Product/Server/BT_SuspiciousObjectList/BT_USE_URL/@desktop_off,2020-04-10T00:00:00.0000000,,
90,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/External/HTTPS_URL/@disable,2014-09-18T00:00:00.0000000,,
6758,OSCE,2.0,/Data/Products/Product/Server/BT_SuspiciousObjectList/BT_USE_DNS/@server_on,2020-04-10T00:00:00.0000000,,
111,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/Internal/SecurityLevel/@medium,2014-09-18T00:00:00.0000000,,
6754,OSCE,2.0,/Data/Products/Product/Server/BT_SuspiciousObjectList/BT_USE_IP/@server_on,2020-04-10T00:00:00.0000000,,
91,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/External/HTTPS_URL/@enable,2014-09-18T00:00:00.0000000,,
6765,OSCE,2.0,/Data/Products/Product/Server/BT_SuspiciousObjectList/BT_USE_FILE/@desktop_off,2020-04-10T00:00:00.0000000,,
78,OSCE,2.0,/Data/Products/Product/EndPoint/ScanMode/@Convention,2014-09-18T00:00:00.0000000,,
6748,OSCE,2.0,/Data/Products/Product/Server/BT_SuspiciousObjectList/SUSP_OBJ_LIST_USE_CM/@desktop_on,2020-04-10T00:00:00.0000000,,
101,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/Internal/AssessmentMode/@disable,2014-09-18T00:00:00.0000000,,
6763,OSCE,2.0,/Data/Products/Product/Server/BT_SuspiciousObjectList/BT_USE_FILE/@server_off,2020-04-10T00:00:00.0000000,,
100,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/External/WR/@enable,2014-09-18T00:00:00.0000000,,
4919,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Endpoint/Policy/Latest_Policy_Data/Item/@dbSize,2019-02-22T00:00:00.0000000,,
82,OSCE,2.0,/Data/Products/Product/EndPoint/SWITCH/Item/@desktop_on,2014-09-18T00:00:00.0000000,,
6750,OSCE,2.0,/Data/Products/Product/Server/BT_SuspiciousObjectList/BT_USE_URL/@server_on,2020-04-10T00:00:00.0000000,,
103,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/Internal/BES/@disable,2014-09-18T00:00:00.0000000,,
6746,OSCE,2.0,/Data/Products/Product/Server/BT_SuspiciousObjectList/SUSP_OBJ_LIST_USE_CM/@server_on,2020-04-10T00:00:00.0000000,,
83,OSCE,2.0,/Data/Products/Product/EndPoint/SWITCH/Item/@Name,2014-09-18T00:00:00.0000000,,
6757,OSCE,2.0,/Data/Products/Product/Server/BT_SuspiciousObjectList/BT_USE_IP/@desktop_off,2020-04-10T00:00:00.0000000,,
70,OSCE,2.0,/Data/Products/Product/EndPoint/PLS/Item/@count,2014-09-18T00:00:00.0000000,,
4922,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Endpoint/Policy/Latest_Policy_Data/Item/UploadMetaType/@metaType,2019-02-22T00:00:00.0000000,,
93,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/External/ScanCommonHTTPport/@enable,2014-09-18T00:00:00.0000000,,
6755,OSCE,2.0,/Data/Products/Product/Server/BT_SuspiciousObjectList/BT_USE_IP/@server_off,2020-04-10T00:00:00.0000000,,
92,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/External/ScanCommonHTTPport/@disable,2014-09-18T00:00:00.0000000,,
4855,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Server/Impact_Evaluation/CriteriaType/Item/@Count,2019-02-17T00:00:00.0000000,,
74,OSCE,2.0,/Data/Products/Product/EndPoint/REALTIME_SCAN/Item/@desktop_on,2014-09-18T00:00:00.0000000,,
4860,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Server/Impact_Evaluation/AccessScope/Item/@Count,2019-02-17T00:00:00.0000000,,
95,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/External/SecurityLevel/@low,2014-09-18T00:00:00.0000000,,
4920,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Endpoint/Policy/Latest_Policy_Data/Item/@isEnableRecording,2019-02-22T00:00:00.0000000,,
75,OSCE,2.0,/Data/Products/Product/EndPoint/REALTIME_SCAN/Item/@Name,2014-09-18T00:00:00.0000000,,
6749,OSCE,2.0,/Data/Products/Product/Server/BT_SuspiciousObjectList/SUSP_OBJ_LIST_USE_CM/@desktop_off,2020-04-10T00:00:00.0000000,,
62,OSCE,2.0,/Data/Products/Product/EndPoint/Firewall/@enable,2014-09-18T00:00:00.0000000,,
4858,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Server/Impact_Evaluation/AccessScope/Item/@accessScope,2019-02-17T00:00:00.0000000,,
85,OSCE,2.0,/Data/Products/Product/EndPoint/SWITCH/Item/@server_on,2014-09-18T00:00:00.0000000,,
6747,OSCE,2.0,/Data/Products/Product/Server/BT_SuspiciousObjectList/SUSP_OBJ_LIST_USE_CM/@server_off,2020-04-10T00:00:00.0000000,,
84,OSCE,2.0,/Data/Products/Product/EndPoint/SWITCH/Item/@server_off,2014-09-18T00:00:00.0000000,,
4454,OSCE,2.0,/Data/Products/Product/iService/iVP/Server/AC/@Key,2018-10-01T00:00:00.0000000,,
66,OSCE,2.0,/Data/Products/Product/EndPoint/NCIE_CFG/Item/@server_off,2014-09-18T00:00:00.0000000,,
4459,OSCE,2.0,/Data/Products/Product/iService/iVP/Server/IPSRule/IPSRule/@PreventEventCount,2018-10-01T00:00:00.0000000,,
87,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/External/AssessmentMode/@enable,2014-09-18T00:00:00.0000000,,
4856,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Server/Impact_Evaluation/Operator/Item/@operator,2019-02-17T00:00:00.0000000,,
67,OSCE,2.0,/Data/Products/Product/EndPoint/NCIE_CFG/Item/@server_on,2014-09-18T00:00:00.0000000,,
4859,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Server/Impact_Evaluation/AccessScope/Item/@unit,2019-02-17T00:00:00.0000000,,
54,OSCE,2.0,/Data/Products/Product/EndPoint/BehaviourMonitor/BM_Event_Monitor/@enable,2014-09-18T00:00:00.0000000,,
4664,OSCE,2.0,/Data/Products/Product/iService/iAC/ApplicationControUsage/Enable_AssignRule,2018-10-09T00:00:00.0000000,,
77,OSCE,2.0,/Data/Products/Product/EndPoint/REALTIME_SCAN/Item/@server_on,2014-09-18T00:00:00.0000000,,
4921,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Endpoint/Policy/Latest_Policy_Data/Item/@uploadFrequency,2019-02-22T00:00:00.0000000,,
76,OSCE,2.0,/Data/Products/Product/EndPoint/REALTIME_SCAN/Item/@server_off,2014-09-18T00:00:00.0000000,,
4443,OSCE,2.0,/Data/Products/Product/iService/iAC/ApplicationControUsage/RuleMethodUsage/Item/@RuleMethod,2018-09-18T00:00:00.0000000,,
58,OSCE,2.0,/Data/Products/Product/EndPoint/ClientOS/Item/@EmbeddedPlatform,2014-09-18T00:00:00.0000000,,
4449,OSCE,2.0,/Data/Products/Product/iService/iAC/ApplicationControUsage/TMCSSUsage/Item/@Selector,2018-09-24T00:00:00.0000000,,
79,OSCE,2.0,/Data/Products/Product/EndPoint/ScanMode/@SmartScan,2014-09-18T00:00:00.0000000,,
4662,OSCE,2.0,/Data/Products/Product/iService/iAC/ApplicationControUsage/Enable_ConfigPolicy,2018-10-09T00:00:00.0000000,,
59,OSCE,2.0,/Data/Products/Product/EndPoint/ClientOS/Item/@OSType,2014-09-18T00:00:00.0000000,,
4665,OSCE,2.0,/Data/Products/Product/iService/iAC/ApplicationControUsage/Enable_AssignRulewithAD,2018-10-09T00:00:00.0000000,,
46,OSCE,2.0,/Data/Products/Product/EndPoint/AgentGlobalSettingInClient/Item/@desktop_on,2014-09-18T00:00:00.0000000,,
4457,OSCE,2.0,/Data/Products/Product/iService/iVP/Server/IPSRule/IPSRule/@ID,2018-10-01T00:00:00.0000000,,
69,OSCE,2.0,/Data/Products/Product/EndPoint/OSCEClientVersion/Item/@Version,2014-09-18T00:00:00.0000000,,
4857,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Server/Impact_Evaluation/Operator/Item/@Count,2019-02-17T00:00:00.0000000,,
68,OSCE,2.0,/Data/Products/Product/EndPoint/OSCEClientVersion/Item/@count,2014-09-18T00:00:00.0000000,,
4418,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Endpoint/Policy/DB_Size/Item/@isEnableRecording,2018-09-12T00:00:00.0000000,,
50,OSCE,2.0,/Data/Products/Product/EndPoint/BehaviourMonitor/BM/@AEGIS_TD,2014-09-18T00:00:00.0000000,,
4415,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Server/Investigation/Item/@dbSize,2018-09-12T00:00:00.0000000,,
71,OSCE,2.0,/Data/Products/Product/EndPoint/PLS/Item/@Name,2014-09-18T00:00:00.0000000,,
4455,OSCE,2.0,/Data/Products/Product/iService/iVP/EndPoint/IPSEnabledClient/@Count,2018-10-01T00:00:00.0000000,,
51,OSCE,2.0,/Data/Products/Product/EndPoint/BehaviourMonitor/BM/@AEGIS_TD_AGGRESSIVE,2014-09-18T00:00:00.0000000,,
4458,OSCE,2.0,/Data/Products/Product/iService/iVP/Server/IPSRule/IPSRule/@DetectEventCount,2018-10-01T00:00:00.0000000,,
4446,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Server/Impact_Evaluation/Evaluate/Item/@Count,2018-08-28T00:00:00.0000000,,
61,OSCE,2.0,/Data/Products/Product/EndPoint/Firewall/@disable,2014-09-18T00:00:00.0000000,,
4663,OSCE,2.0,/Data/Products/Product/iService/iAC/ApplicationControUsage/Enable_ConfigRule,2018-10-09T00:00:00.0000000,,
60,OSCE,2.0,/Data/Products/Product/EndPoint/ClientOS/Item/@Version,2014-09-18T00:00:00.0000000,,
4409,OSCE,2.0,/Data/Products/Product/iService/iAC/ApplicationControUsage/AssignRulewithAD,2018-09-07T00:00:00.0000000,,
2488,OSCE,2.0,/Data/Products/Product/EndPoint/DLP_CFG/Item/@server_on,2017-09-21T00:00:00.0000000,,
4406,OSCE,2.0,/Data/Products/Product/iService/iAC/ApplicationControUsage/AppCtrlBaseAction,2018-09-07T00:00:00.0000000,,
63,OSCE,2.0,/Data/Products/Product/EndPoint/NCIE_CFG/Item/@desktop_off,2014-09-18T00:00:00.0000000,,
4444,OSCE,2.0,/Data/Products/Product/iService/iAC/ApplicationControlResult/RuleMethodResult/Item/@MatchMethodID,2018-09-18T00:00:00.0000000,,
43,OSCE,2.0,/Data/LastUpdateTimeUTC,2014-09-18T00:00:00.0000000,,
4414,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Server/Impact_Evaluation/Source/Item/@isEnableRecording,2018-09-12T00:00:00.0000000,,
4421,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Endpoint/Policy/ADE/Item/@uploadFrequency,2018-09-12T00:00:00.0000000,,
53,OSCE,2.0,/Data/Products/Product/EndPoint/BehaviourMonitor/BM_Event_Monitor/@disable,2014-09-18T00:00:00.0000000,,
4456,OSCE,2.0,/Data/Products/Product/iService/iVP/EndPoint/ManualEnabledDisableIPSRule/@Value,2018-10-01T00:00:00.0000000,,
52,OSCE,2.0,/Data/Products/Product/EndPoint/BehaviourMonitor/BM/@disable,2014-09-18T00:00:00.0000000,,
4401,OSCE,2.0,/Data/Products/Product/iService/iAC/ServerGeneral/OS/@Arch,2018-09-07T00:00:00.0000000,,
1776,OSCE,2.0,/Data/Products/Product/Server/EdgeAgent/EdgeAgent_Register,2016-11-18T00:00:00.0000000,,
4398,OSCE,2.0,/Data/Products/Product/iService/iAC/ServerGeneral/OS/@Service_Pack,2018-09-07T00:00:00.0000000,,
55,OSCE,2.0,/Data/Products/Product/EndPoint/CiscoNAC/@disable,2014-09-18T00:00:00.0000000,,
4419,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Endpoint/Policy/META_Upload/Item/@dbSize,2018-09-12T00:00:00.0000000,,
4405,OSCE,2.0,/Data/Products/Product/iService/iAC/ApplicationControUsage/AppCtrlPolicy,2018-09-07T00:00:00.0000000,,
4413,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Server/Impact_Evaluation/Evaluate/Item/@isEnableAde,2018-09-12T00:00:00.0000000,,
45,OSCE,2.0,/Data/Products/Product/EndPoint/AgentGlobalSettingInClient/Item/@desktop_off,2014-09-18T00:00:00.0000000,,
4445,OSCE,2.0,/Data/Products/Product/iService/iAC/ApplicationControlResult/RuleMethodResult/Item/@Count,2018-09-18T00:00:00.0000000,,
44,OSCE,2.0,/Data/OSCE_Feedback_version,2014-09-18T00:00:00.0000000,,
4393,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Server/API_Count/Item/@name,2018-09-06T00:00:00.0000000,,
1616,OSCE,2.0,/Data/Products/Product/EndPoint/PRIVILEGES_OTHERS/Item/@server_on,2016-08-07T00:00:00.0000000,,
4385,OSCE,2.0,/Data/Products/Product/iService/iAC/@EnabledAgentCount,2018-08-31T00:00:00.0000000,,
47,OSCE,2.0,/Data/Products/Product/EndPoint/AgentGlobalSettingInClient/Item/@Name,2014-09-18T00:00:00.0000000,,
4411,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Server/Impact_Evaluation/Evaluate/Item/@ruleID,2018-09-12T00:00:00.0000000,,
4397,OSCE,2.0,/Data/Products/Product/iService/iAC/ServerGeneral/OS/@Version,2018-09-07T00:00:00.0000000,,
4404,OSCE,2.0,/Data/Products/Product/iService/iAC/ApplicationControUsage/AppCtrlProductLanguage,2018-09-07T00:00:00.0000000,,
2489,OSCE,2.0,/Data/Products/Product/EndPoint/DLP_CFG/Item/@server_off,2017-09-21T00:00:00.0000000,,
4420,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Endpoint/Policy/META_Upload_Frequency/Item/@isEnableUpload,2018-09-12T00:00:00.0000000,,
4376,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Server/Impact_Evaluation/Evaluate/Evaluate/@Count,2018-08-30T00:00:00.0000000,,
1608,OSCE,2.0,/Data/Products/Product/EndPoint/Privileges_Others/Item/@desktop_off,2016-08-02T00:00:00.0000000,,
4373,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Server/Impact_Evaluation/Evaluate/Evaluate/@agentCount,2018-08-30T00:00:00.0000000,,
4402,OSCE,2.0,/Data/Products/Product/iService/iAC/ServerGeneral/OS/@Branch,2018-09-07T00:00:00.0000000,,
4384,OSCE,2.0,/Data/Products/Product/iService/iES/@EnabledAgentCount,2018-08-31T00:00:00.0000000,,
4396,OSCE,2.0,/Data/Products/Product/iService/iAC/ServerGeneral/OS/@Platform,2018-09-07T00:00:00.0000000,,
1777,OSCE,2.0,/Data/Products/Product/Server/EdgeAgent/EdgeAgent_UseProxy,2016-11-18T00:00:00.0000000,,
4412,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Server/Impact_Evaluation/Evaluate/Item/@categoryID,2018-09-12T00:00:00.0000000,,
4368,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Endpoint/Policy/META_Upload_Frequency/Item/@Count,2018-08-28T00:00:00.0000000,,
1592,OSCE,2.0,/Data/Products/Product/EndPoint/BehaviourMonitor/Item/@desktop_off,2016-07-19T00:00:00.0000000,,
4365,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Endpoint/Policy/META_Upload/Item/@Count,2018-08-28T00:00:00.0000000,,
4394,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Server/API_Count/Item/@Count,2018-09-06T00:00:00.0000000,,
4372,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Server/Impact_Evaluation/Evaluate/@BIF_Accumulate_to_Month,2018-08-30T00:00:00.0000000,,
4379,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Endpoint/Agent_Count/Item/@disableCount,2018-08-30T00:00:00.0000000,,
1617,OSCE,2.0,/Data/Products/Product/EndPoint/PRIVILEGES_OTHERS/Item/@server_off,2016-08-07T00:00:00.0000000,,
4403,OSCE,2.0,/Data/Products/Product/iService/iAC/ApplicationControUsage/AppCtrlProductVersion,2018-09-07T00:00:00.0000000,,
4360,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Endpoint/Policy/DB_Size/Item/@dbSize,2018-08-28T00:00:00.0000000,,
1584,OSCE,2.0,/Data/Products/Product/EndPoint/SAMPLE_SUBMISSION/Item/@server_on,2016-07-19T00:00:00.0000000,,
4357,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Endpoint/Policy/Event_Recording/Item/@isEnableRecording,2018-08-28T00:00:00.0000000,,
4377,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Endpoint/Agent_Count/Item/@platformType,2018-08-30T00:00:00.0000000,,
4364,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Endpoint/Policy/META_Upload/Item/@platformType,2018-08-28T00:00:00.0000000,,
4371,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Endpoint/Policy/ADE/Item/@Count,2018-08-28T00:00:00.0000000,,
1593,OSCE,2.0,/Data/Products/Product/EndPoint/TRENDX_CFG/Item/@ExceptionsFromSettingCount,2016-07-19T00:00:00.0000000,,
4395,OSCE,2.0,/Data/Products/Product/iService/iAC/ServerGeneral/AC/@Key,2018-09-07T00:00:00.0000000,,
4347,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Server/Investigation/Item/@scanType,2018-08-28T00:00:00.0000000,,
1576,OSCE,2.0,/Data/Products/Product/EndPoint/TRENDX_CFG/Item/@Name,2016-07-19T00:00:00.0000000,,
4344,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Server/Impact_Evaluation/Criteria/Item/@criteriaCount,2018-08-28T00:00:00.0000000,,
4369,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Endpoint/Policy/ADE/Item/@isEnableAde,2018-08-28T00:00:00.0000000,,
4354,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Server/ADE_Detect/Item/@Count,2018-08-28T00:00:00.0000000,,
4363,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Endpoint/Policy/META_Upload/Item/@isEnableUpload,2018-08-28T00:00:00.0000000,,
1585,OSCE,2.0,/Data/Products/Product/EndPoint/SAMPLE_SUBMISSION/Item/@server_off,2016-07-19T00:00:00.0000000,,
4378,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Endpoint/Agent_Count/Item/@enableCount,2018-08-30T00:00:00.0000000,,
4334,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Server/Product_Build,2018-08-28T00:00:00.0000000,,
1568,OSCE,2.0,/Data/Products/Product/EndPoint/TRENDX_CFG/TRENDX_FILE/@enable,2016-07-17T00:00:00.0000000,,
3856,OSCE,2.0,/Data/Products/Product/Server/AgentGlobalSetting/EnableLocalConnected,2018-06-14T00:00:00.0000000,,
4361,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Endpoint/Policy/DB_Size/Item/@platformType,2018-08-28T00:00:00.0000000,,
4343,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Server/Impact_Evaluation/Source/Item/@Count,2018-08-28T00:00:00.0000000,,
4353,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Server/ADE_Detect/Item/@categoryID,2018-08-28T00:00:00.0000000,,
1577,OSCE,2.0,/Data/Products/Product/EndPoint/TRENDX_CFG/Item/@server_on,2016-07-19T00:00:00.0000000,,
4370,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Endpoint/Policy/ADE/Item/@platformType,2018-08-28T00:00:00.0000000,,
3859,OSCE,2.0,/Data/Products/Product/Server/NAT_Enable,2018-06-20T00:00:00.0000000,,
1560,OSCE,2.0,/Data/Products/Product/EndPoint/TRENDX_CFG/ENABLE_FILE/@Quarantine,2016-07-17T00:00:00.0000000,,
3664,OSCE,2.0,/Data/Products/Product/Server/PatchVersions/ServicePackPatchVersion,2018-02-27T00:00:00.0000000,,
4348,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Server/Investigation/Item/@Count,2018-08-28T00:00:00.0000000,,
3806,OSCE,2.0,/Data/Products/Product/iService/iES,2018-06-07T00:00:00.0000000,,
4342,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Server/Impact_Evaluation/Source/Item/@sourceType,2018-08-28T00:00:00.0000000,,
1569,OSCE,2.0,/Data/Products/Product/EndPoint/TRENDX_CFG/TRENDX_FILE/@disable,2016-07-17T00:00:00.0000000,,
4362,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Endpoint/Policy/DB_Size/Item/@Count,2018-08-28T00:00:00.0000000,,
8255,OSCE,2.0,/Data/Products/Product/Server/AskRebootHistory/AskRebootHistory_Summary/Item/@count,2022-03-05T00:00:00.0000000,,
608,OSCE,2.0,/Data/Products/Product/Server/BT_SuspiciousObjectList/SUSP_OBJ_LIST_USE_CM,2015-04-02T00:00:00.0000000,,
4335,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Server/Is_MDR_Enable,2018-08-28T00:00:00.0000000,,
3663,OSCE,2.0,/Data/Products/Product/Server/PatchVersions/ServicePackVersion,2018-02-27T00:00:00.0000000,,
3862,OSCE,2.0,/Data/Products/Product/Server/SQLServerVerInfo,2018-07-03T00:00:00.0000000,,
1561,OSCE,2.0,/Data/Products/Product/EndPoint/TRENDX_CFG/ENABLE_FILE/@Log,2016-07-17T00:00:00.0000000,,
4352,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Server/ADE_Detect/Item/@ruleID,2018-08-28T00:00:00.0000000,,
8231,OSCE,2.0,/Data/Products/Product/Server/AskRebootHistory/Config/DaysToKeepLogs,2022-02-26T00:00:00.0000000,,
600,OSCE,2.0,/Data/Products/Product/EndPoint/BehaviourMonitor/BM_SRP/@enable,2015-03-18T00:00:00.0000000,,
3860,OSCE,2.0,/Data/Products/Product/Server/UpdateSourceType,2018-06-22T00:00:00.0000000,,
8256,OSCE,2.0,/Data/Products/Product/Server/AskRebootHistory/AskRebootHistory_Summary/Item/@Agent_Num,2022-03-05T00:00:00.0000000,,
601,OSCE,2.0,/Data/Products/Product/Server/AgentGlobalSetting/AES256_Encrypt,2015-03-31T00:00:00.0000000,,
4336,OSCE,2.0,/Data/Products/Product/iService/iES/iData/Server/Maximum_Metadata_Storage,2018-08-28T00:00:00.0000000,,
8215,OSCE,2.0,/Data/Products/Product/EndPoint/MITRE_CFG/MITRE_MODE/@server_protection,2022-01-05T00:00:00.0000000,,
232,OSCE,2.0,/Data/Products/Product/Server/OPP/OPP_Enable,2014-09-25T00:00:00.0000000,,
8240,OSCE,2.0,/Data/Products/Product/Server/AskRebootHistory/Summary/Item/@Agent_Num,2022-03-02T00:00:00.0000000,,
233,OSCE,2.0,/Data/Products/Product/Server/OPP/OPP_MutexBlock,2014-09-25T00:00:00.0000000,,
3861,OSCE,2.0,/Data/Products/Product/Server/SampleSubmissionCountInBIFPeriod,2018-06-22T00:00:00.0000000,,
8199,OSCE,2.0,/Data/Products/Product/Server/ProxySettings/ServerProxy/Internet_Proxy_Login,2021-11-24T00:00:00.0000000,,
144,OSCE,2.0,/Data/Products/Product/Server/SmartProtection/FileReputation_ScanQueryMode,2014-09-18T00:00:00.0000000,,
8232,OSCE,2.0,/Data/Products/Product/Server/AskRebootHistory/Config/CountsToKeepLogs,2022-02-26T00:00:00.0000000,,
145,OSCE,2.0,/Data/Products/Product/Server/SmartProtection/SmartFeedback,2014-09-18T00:00:00.0000000,,
8191,OSCE,2.0,/Data/Products/Product/Server/ProxySettings/AgentProxy/AgentInternalProxy/SPSProxy/Standard_ProxyUser,2021-11-10T00:00:00.0000000,,
136,OSCE,2.0,/Data/Products/Product/Server/OSVersion,2014-09-18T00:00:00.0000000,,
8216,OSCE,2.0,/Data/Products/Product/EndPoint/MITRE_CFG/MITRE_MODE/@desktop_protection,2022-01-05T00:00:00.0000000,,
